0,0,2,0,0,2,0,0,0,2,0,0,0,0,0;0,0,0,*,-,-,0,0,0,2,0,0,0,0,0;0,0,0,0,0,0,0,0,1,0,0,0,0,0,0;0,0,2,0,0,0,0,0,0,0,0,1,0,0,0;2,0,0,0,0,0,0,0,1,0,0,0,0,_,_;0,0,0,0,0,0,0,0,0,0,0,0,0,_,_;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;1,2,2,0,0,0,0,0,0,0,1,0,0,2,0;0,0,0,2,0,0,0,0,0,0,0,0,0,0,0;0,1,0,0,0,0,0,0,0,0,0,0,0,2,0;1,0,0,0,0,0,0,0,2,2,0,2,2,0,0;1,0,0,0,0,2,2,2,0,2,2,0,2,0,0;0,0,0,0,0,0,0,2,0,0,0,0,0,0,0;0,2,0,0,0,0,2,0,0,0,0,0,0,0,0;2,0,0,0,0,0,0,2,0,0,0,2,1,0,0|(3, 1),(13, 4)
0,0,2,0,0,2,0,0,0,2,0,0,0,0,0;0,0,0,_,_,_,0,0,0,2,0,0,0,0,0;0,0,0,0,0,0,0,0,1,0,0,0,0,0,0;0,0,2,0,0,0,0,0,0,0,0,1,0,0,0;2,0,0,0,0,0,0,0,1,0,0,0,0,*,-;0,0,0,0,0,0,0,0,0,0,0,0,0,-,-;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;1,2,2,0,0,0,0,0,0,0,1,0,0,2,0;0,0,0,2,0,0,0,0,0,0,0,0,0,0,0;0,1,0,0,0,0,0,0,0,0,0,0,0,2,0;1,0,0,0,0,0,0,0,2,2,0,2,2,0,0;1,0,0,0,0,2,2,2,0,2,2,0,2,0,0;0,0,0,0,0,0,0,2,0,0,0,0,0,0,0;0,2,0,0,0,0,2,0,0,0,0,0,0,0,0;2,0,0,0,0,0,0,2,0,0,0,2,1,0,0|(3, 1),(13, 4)
0,0,2,0,0,2,0,0,0,2,0,0,0,0,0;0,0,*,-,-,0,0,0,0,2,0,0,0,0,0;0,0,0,0,0,0,0,0,1,0,0,0,0,0,0;0,0,2,0,0,0,0,0,0,0,0,1,0,0,0;2,0,0,0,0,0,0,0,1,0,0,0,_,_,_;0,0,0,0,0,0,0,0,0,0,0,0,0,0,_;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;1,2,2,0,0,0,0,0,0,0,1,0,0,2,0;0,0,0,2,0,0,0,0,0,0,0,0,0,0,0;0,1,0,0,0,0,0,0,0,0,0,0,0,2,0;1,0,0,0,0,0,0,0,2,2,0,2,2,0,0;1,0,0,0,0,2,2,2,0,2,2,0,2,0,0;0,0,0,0,0,0,0,2,0,0,0,0,0,0,0;0,2,0,0,0,0,2,0,0,0,0,0,0,0,0;2,0,0,0,0,0,0,2,0,0,0,2,1,0,0|(2, 1),(12, 4)
0,0,2,0,0,2,0,0,0,2,0,0,0,0,0;0,0,_,_,_,0,0,0,0,2,0,0,0,0,0;0,0,0,0,0,0,0,0,1,0,0,0,0,0,0;0,0,2,0,0,0,0,0,0,0,0,1,0,0,0;2,0,0,0,0,0,0,0,1,0,0,0,*,-,-;0,0,0,0,0,0,0,0,0,0,0,0,0,0,-;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;1,2,2,0,0,0,0,0,0,0,1,0,0,2,0;0,0,0,2,0,0,0,0,0,0,0,0,0,0,0;0,1,0,0,0,0,0,0,0,0,0,0,0,2,0;1,0,0,0,0,0,0,0,2,2,0,2,2,0,0;1,0,0,0,0,2,2,2,0,2,2,0,2,0,0;0,0,0,0,0,0,0,2,0,0,0,0,0,0,0;0,2,0,0,0,0,2,0,0,0,0,0,0,0,0;2,0,0,0,0,0,0,2,0,0,0,2,1,0,0|(2, 1),(12, 4)
0,0,2,0,0,2,0,0,0,2,0,0,0,0,0;0,0,-,-,0,0,0,0,0,2,0,0,0,0,0;0,0,*,0,0,0,0,0,1,0,0,0,0,0,0;0,0,2,0,0,0,0,0,0,0,0,1,0,0,0;2,0,0,0,0,0,0,0,1,0,0,0,_,_,_;0,0,0,0,0,0,0,0,0,0,0,0,_,0,0;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;1,2,2,0,0,0,0,0,0,0,1,0,0,2,0;0,0,0,2,0,0,0,0,0,0,0,0,0,0,0;0,1,0,0,0,0,0,0,0,0,0,0,0,2,0;1,0,0,0,0,0,0,0,2,2,0,2,2,0,0;1,0,0,0,0,2,2,2,0,2,2,0,2,0,0;0,0,0,0,0,0,0,2,0,0,0,0,0,0,0;0,2,0,0,0,0,2,0,0,0,0,0,0,0,0;2,0,0,0,0,0,0,2,0,0,0,2,1,0,0|(2, 2),(12, 5)
0,0,2,0,0,2,0,0,0,2,0,0,0,0,0;0,0,_,_,0,0,0,0,0,2,0,0,0,0,0;0,0,_,0,0,0,0,0,1,0,0,0,0,0,0;0,0,2,0,0,0,0,0,0,0,0,1,0,0,0;2,0,0,0,0,0,0,0,1,0,0,0,-,-,-;0,0,0,0,0,0,0,0,0,0,0,0,*,0,0;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;1,2,2,0,0,0,0,0,0,0,1,0,0,2,0;0,0,0,2,0,0,0,0,0,0,0,0,0,0,0;0,1,0,0,0,0,0,0,0,0,0,0,0,2,0;1,0,0,0,0,0,0,0,2,2,0,2,2,0,0;1,0,0,0,0,2,2,2,0,2,2,0,2,0,0;0,0,0,0,0,0,0,2,0,0,0,0,0,0,0;0,2,0,0,0,0,2,0,0,0,0,0,0,0,0;2,0,0,0,0,0,0,2,0,0,0,2,1,0,0|(2, 2),(12, 5)
0,0,2,0,0,2,0,0,0,2,0,0,0,0,0;0,0,-,0,0,0,0,0,0,2,0,0,0,0,0;0,*,-,0,0,0,0,0,1,0,0,0,0,0,0;0,0,2,0,0,0,0,0,0,0,0,1,0,0,0;2,0,0,0,0,0,0,0,1,0,0,0,_,_,0;0,0,0,0,0,0,0,0,0,0,0,0,_,_,0;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;1,2,2,0,0,0,0,0,0,0,1,0,0,2,0;0,0,0,2,0,0,0,0,0,0,0,0,0,0,0;0,1,0,0,0,0,0,0,0,0,0,0,0,2,0;1,0,0,0,0,0,0,0,2,2,0,2,2,0,0;1,0,0,0,0,2,2,2,0,2,2,0,2,0,0;0,0,0,0,0,0,0,2,0,0,0,0,0,0,0;0,2,0,0,0,0,2,0,0,0,0,0,0,0,0;2,0,0,0,0,0,0,2,0,0,0,2,1,0,0|(1, 2),(13, 5)
0,0,2,0,0,2,0,0,0,2,0,0,0,0,0;0,0,_,0,0,0,0,0,0,2,0,0,0,0,0;0,_,_,0,0,0,0,0,1,0,0,0,0,0,0;0,0,2,0,0,0,0,0,0,0,0,1,0,0,0;2,0,0,0,0,0,0,0,1,0,0,0,-,-,0;0,0,0,0,0,0,0,0,0,0,0,0,-,*,0;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;1,2,2,0,0,0,0,0,0,0,1,0,0,2,0;0,0,0,2,0,0,0,0,0,0,0,0,0,0,0;0,1,0,0,0,0,0,0,0,0,0,0,0,2,0;1,0,0,0,0,0,0,0,2,2,0,2,2,0,0;1,0,0,0,0,2,2,2,0,2,2,0,2,0,0;0,0,0,0,0,0,0,2,0,0,0,0,0,0,0;0,2,0,0,0,0,2,0,0,0,0,0,0,0,0;2,0,0,0,0,0,0,2,0,0,0,2,1,0,0|(1, 2),(13, 5)
0,0,2,0,0,2,0,0,0,2,0,0,0,0,0;0,0,0,0,0,0,0,0,0,2,0,0,0,0,0;0,-,-,0,0,0,0,0,1,0,0,0,0,0,0;0,*,2,0,0,0,0,0,0,0,0,1,0,0,0;2,0,0,0,0,0,0,0,1,0,0,0,_,0,0;0,0,0,0,0,0,0,0,0,0,0,0,_,_,_;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;1,2,2,0,0,0,0,0,0,0,1,0,0,2,0;0,0,0,2,0,0,0,0,0,0,0,0,0,0,0;0,1,0,0,0,0,0,0,0,0,0,0,0,2,0;1,0,0,0,0,0,0,0,2,2,0,2,2,0,0;1,0,0,0,0,2,2,2,0,2,2,0,2,0,0;0,0,0,0,0,0,0,2,0,0,0,0,0,0,0;0,2,0,0,0,0,2,0,0,0,0,0,0,0,0;2,0,0,0,0,0,0,2,0,0,0,2,1,0,0|(1, 3),(14, 5)
0,0,2,0,0,2,0,0,0,2,0,0,0,0,0;0,0,0,0,0,0,0,0,0,2,0,0,0,0,0;0,_,_,0,0,0,0,0,1,0,0,0,0,0,0;0,_,2,0,0,0,0,0,0,0,0,1,0,0,0;2,0,0,0,0,0,0,0,1,0,0,0,-,0,0;0,0,0,0,0,0,0,0,0,0,0,0,-,-,*;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;1,2,2,0,0,0,0,0,0,0,1,0,0,2,0;0,0,0,2,0,0,0,0,0,0,0,0,0,0,0;0,1,0,0,0,0,0,0,0,0,0,0,0,2,0;1,0,0,0,0,0,0,0,2,2,0,2,2,0,0;1,0,0,0,0,2,2,2,0,2,2,0,2,0,0;0,0,0,0,0,0,0,2,0,0,0,0,0,0,0;0,2,0,0,0,0,2,0,0,0,0,0,0,0,0;2,0,0,0,0,0,0,2,0,0,0,2,1,0,0|(1, 3),(14, 5)
0,0,2,0,0,2,0,0,0,2,0,0,0,0,0;0,0,0,0,0,0,0,0,0,2,0,0,0,0,0;0,-,0,0,0,0,0,0,1,0,0,0,0,0,0;0,-,2,0,0,0,0,0,0,0,0,1,0,0,0;2,*,0,0,0,0,0,0,1,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0,0,0,_,_,_;0,0,0,0,0,0,0,0,0,0,0,0,0,0,_;1,2,2,0,0,0,0,0,0,0,1,0,0,2,0;0,0,0,2,0,0,0,0,0,0,0,0,0,0,0;0,1,0,0,0,0,0,0,0,0,0,0,0,2,0;1,0,0,0,0,0,0,0,2,2,0,2,2,0,0;1,0,0,0,0,2,2,2,0,2,2,0,2,0,0;0,0,0,0,0,0,0,2,0,0,0,0,0,0,0;0,2,0,0,0,0,2,0,0,0,0,0,0,0,0;2,0,0,0,0,0,0,2,0,0,0,2,1,0,0|(1, 4),(14, 6)
0,0,2,0,0,2,0,0,0,2,0,0,0,0,0;0,0,0,0,0,0,0,0,0,2,0,0,0,0,0;0,_,0,0,0,0,0,0,1,0,0,0,0,0,0;0,_,2,0,0,0,0,0,0,0,0,1,0,0,0;2,_,0,0,0,0,0,0,1,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0,0,0,-,-,-;0,0,0,0,0,0,0,0,0,0,0,0,0,0,*;1,2,2,0,0,0,0,0,0,0,1,0,0,2,0;0,0,0,2,0,0,0,0,0,0,0,0,0,0,0;0,1,0,0,0,0,0,0,0,0,0,0,0,2,0;1,0,0,0,0,0,0,0,2,2,0,2,2,0,0;1,0,0,0,0,2,2,2,0,2,2,0,2,0,0;0,0,0,0,0,0,0,2,0,0,0,0,0,0,0;0,2,0,0,0,0,2,0,0,0,0,0,0,0,0;2,0,0,0,0,0,0,2,0,0,0,2,1,0,0|(1, 4),(14, 6)
0,0,2,0,0,2,0,0,0,2,0,0,0,0,0;0,0,0,0,0,0,0,0,0,2,0,0,0,0,0;0,0,0,0,0,0,0,0,1,0,0,0,0,0,0;0,-,2,0,0,0,0,0,0,0,0,1,0,0,0;2,-,0,0,0,0,0,0,1,0,0,0,0,0,0;0,*,0,0,0,0,0,0,0,0,0,0,0,_,_;0,0,0,0,0,0,0,0,0,0,0,0,0,_,_;1,2,2,0,0,0,0,0,0,0,1,0,0,2,0;0,0,0,2,0,0,0,0,0,0,0,0,0,0,0;0,1,0,0,0,0,0,0,0,0,0,0,0,2,0;1,0,0,0,0,0,0,0,2,2,0,2,2,0,0;1,0,0,0,0,2,2,2,0,2,2,0,2,0,0;0,0,0,0,0,0,0,2,0,0,0,0,0,0,0;0,2,0,0,0,0,2,0,0,0,0,0,0,0,0;2,0,0,0,0,0,0,2,0,0,0,2,1,0,0|(1, 5),(13, 6)
0,0,2,0,0,2,0,0,0,2,0,0,0,0,0;0,0,0,0,0,0,0,0,0,2,0,0,0,0,0;0,0,0,0,0,0,0,0,1,0,0,0,0,0,0;0,_,2,0,0,0,0,0,0,0,0,1,0,0,0;2,_,0,0,0,0,0,0,1,0,0,0,0,0,0;0,_,0,0,0,0,0,0,0,0,0,0,0,-,-;0,0,0,0,0,0,0,0,0,0,0,0,0,*,-;1,2,2,0,0,0,0,0,0,0,1,0,0,2,0;0,0,0,2,0,0,0,0,0,0,0,0,0,0,0;0,1,0,0,0,0,0,0,0,0,0,0,0,2,0;1,0,0,0,0,0,0,0,2,2,0,2,2,0,0;1,0,0,0,0,2,2,2,0,2,2,0,2,0,0;0,0,0,0,0,0,0,2,0,0,0,0,0,0,0;0,2,0,0,0,0,2,0,0,0,0,0,0,0,0;2,0,0,0,0,0,0,2,0,0,0,2,1,0,0|(1, 5),(13, 6)
0,0,2,0,0,2,0,0,0,2,0,0,0,0,0;0,0,0,0,0,0,0,0,0,2,0,0,0,0,0;0,0,0,0,0,0,0,0,1,0,0,0,0,0,0;0,0,2,0,0,0,0,0,0,0,0,1,0,0,0;2,-,0,0,0,0,0,0,1,0,0,0,0,0,0;*,-,0,0,0,0,0,0,0,0,0,0,0,0,_;0,0,0,0,0,0,0,0,0,0,0,0,_,_,_;1,2,2,0,0,0,0,0,0,0,1,0,0,2,0;0,0,0,2,0,0,0,0,0,0,0,0,0,0,0;0,1,0,0,0,0,0,0,0,0,0,0,0,2,0;1,0,0,0,0,0,0,0,2,2,0,2,2,0,0;1,0,0,0,0,2,2,2,0,2,2,0,2,0,0;0,0,0,0,0,0,0,2,0,0,0,0,0,0,0;0,2,0,0,0,0,2,0,0,0,0,0,0,0,0;2,0,0,0,0,0,0,2,0,0,0,2,1,0,0|(0, 5),(12, 6)
0,0,2,0,0,2,0,0,0,2,0,0,0,0,0;0,0,0,0,0,0,0,0,0,2,0,0,0,0,0;0,0,0,0,0,0,0,0,1,0,0,0,0,0,0;0,0,2,0,0,0,0,0,0,0,0,1,0,0,0;2,_,0,0,0,0,0,0,1,0,0,0,0,0,0;_,_,0,0,0,0,0,0,0,0,0,0,0,0,-;0,0,0,0,0,0,0,0,0,0,0,0,*,-,-;1,2,2,0,0,0,0,0,0,0,1,0,0,2,0;0,0,0,2,0,0,0,0,0,0,0,0,0,0,0;0,1,0,0,0,0,0,0,0,0,0,0,0,2,0;1,0,0,0,0,0,0,0,2,2,0,2,2,0,0;1,0,0,0,0,2,2,2,0,2,2,0,2,0,0;0,0,0,0,0,0,0,2,0,0,0,0,0,0,0;0,2,0,0,0,0,2,0,0,0,0,0,0,0,0;2,0,0,0,0,0,0,2,0,0,0,2,1,0,0|(0, 5),(12, 6)
0,0,2,0,0,2,0,0,0,2,0,0,0,0,0;0,0,0,0,0,0,0,0,0,2,0,0,0,0,0;0,0,0,0,0,0,0,0,1,0,0,0,0,0,0;0,0,2,0,0,0,0,0,0,0,0,1,0,0,0;2,0,0,0,0,0,0,0,1,0,0,0,0,0,0;-,-,0,0,0,0,0,0,0,0,0,0,0,0,0;*,0,0,0,0,0,0,0,0,0,0,_,_,_,_;1,2,2,0,0,0,0,0,0,0,1,0,0,2,0;0,0,0,2,0,0,0,0,0,0,0,0,0,0,0;0,1,0,0,0,0,0,0,0,0,0,0,0,2,0;1,0,0,0,0,0,0,0,2,2,0,2,2,0,0;1,0,0,0,0,2,2,2,0,2,2,0,2,0,0;0,0,0,0,0,0,0,2,0,0,0,0,0,0,0;0,2,0,0,0,0,2,0,0,0,0,0,0,0,0;2,0,0,0,0,0,0,2,0,0,0,2,1,0,0|(0, 6),(11, 6)
0,0,2,0,0,2,0,0,0,2,0,0,0,0,0;0,0,0,0,0,0,0,0,0,2,0,0,0,0,0;0,0,0,0,0,0,0,0,1,0,0,0,0,0,0;0,0,2,0,0,0,0,0,0,0,0,1,0,0,0;2,0,0,0,0,0,0,0,1,0,0,0,0,0,0;_,_,0,0,0,0,0,0,0,0,0,0,0,0,0;_,0,0,0,0,0,0,0,0,0,0,*,-,-,-;1,2,2,0,0,0,0,0,0,0,1,0,0,2,0;0,0,0,2,0,0,0,0,0,0,0,0,0,0,0;0,1,0,0,0,0,0,0,0,0,0,0,0,2,0;1,0,0,0,0,0,0,0,2,2,0,2,2,0,0;1,0,0,0,0,2,2,2,0,2,2,0,2,0,0;0,0,0,0,0,0,0,2,0,0,0,0,0,0,0;0,2,0,0,0,0,2,0,0,0,0,0,0,0,0;2,0,0,0,0,0,0,2,0,0,0,2,1,0,0|(0, 6),(11, 6)
0,0,2,0,0,2,0,0,0,2,0,0,0,0,0;0,0,0,0,0,0,0,0,0,2,0,0,0,0,0;0,0,0,0,0,0,0,0,1,0,0,0,0,0,0;0,0,2,0,0,0,0,0,0,0,0,1,0,0,0;2,0,0,0,0,0,0,0,1,0,0,0,0,0,0;-,-,0,0,0,0,0,0,0,0,0,_,0,0,0;-,0,0,0,0,0,0,0,0,0,0,_,_,_,0;*,2,2,0,0,0,0,0,0,0,1,0,0,2,0;0,0,0,2,0,0,0,0,0,0,0,0,0,0,0;0,1,0,0,0,0,0,0,0,0,0,0,0,2,0;1,0,0,0,0,0,0,0,2,2,0,2,2,0,0;1,0,0,0,0,2,2,2,0,2,2,0,2,0,0;0,0,0,0,0,0,0,2,0,0,0,0,0,0,0;0,2,0,0,0,0,2,0,0,0,0,0,0,0,0;2,0,0,0,0,0,1,2,0,0,0,2,1,0,0|(0, 7),(11, 5)
0,0,2,0,0,2,0,0,0,2,0,0,0,0,0;0,0,0,0,0,0,0,0,0,2,0,0,0,0,0;0,0,0,0,0,0,0,0,1,0,0,0,0,0,0;0,0,2,0,0,0,0,0,0,0,0,1,0,0,0;2,0,0,0,0,0,0,0,1,0,0,0,0,0,0;_,_,0,0,0,0,0,0,0,0,0,*,0,0,0;_,0,0,0,0,0,0,0,0,0,0,-,-,-,0;_,2,2,0,0,0,0,0,0,0,1,0,0,2,0;0,0,0,2,0,0,0,0,0,0,0,0,0,0,0;0,1,0,0,0,0,0,0,0,0,0,0,0,2,0;1,0,0,0,0,0,0,0,2,2,0,2,2,0,0;1,0,0,0,0,2,2,2,0,2,2,0,2,0,0;0,0,0,0,0,0,0,2,0,0,0,0,0,0,0;0,2,0,0,0,0,2,0,0,0,0,0,0,0,0;2,0,0,0,0,0,1,2,0,0,0,2,1,0,0|(0, 7),(11, 5)
